 time energy energy_var energy_MC zPol zPol_var zPol_MC zz zz_var zz_MC xPol xPol_var xPol_MC tdvpErr tdvpRes dt
10 0.08711563734359073 -1.5487622546232815 40.76471053913896 0.0 -0.21996422804330107 0.059480794181866706 0.0 0.0967976409139551 0.15923715054351154 0.0 0.07385807961001585 0.0665635127825627 0.0 0.001022801757227465 9.546406760708068e-06 0.024016032277359267
11 0.13514770189830927 -1.548126288343483 40.74884934154126 0.0 -0.21993572876325626 0.05948011350301448 0.0 0.09675789302146771 0.1591751927403956 0.0 0.11245853724299654 0.07193386764555365 0.0 0.0007847217221682579 8.605869485063726e-06 0.022577644636923057
12 0.18030299117215537 -1.5482546415695833 40.73465022672416 0.0 -0.2199383170923722 0.05948618794702771 0.0 0.09676591509809895 0.15911972744814126 0.0 0.14637232349225762 0.07847551435979665 0.0 0.0007378833500285564 9.507791602179383e-06 0.016722880678183435
13 0.2137487525285222 -1.548334585059826 40.725509100680355 0.0 -0.21993996384337644 0.059491334011373825 0.0 0.09677091156623913 0.1590840199245326 0.0 0.16958767371985398 0.08394460201376631 0.0 0.0006390651847687501 9.05275404623101e-06 0.02649347112475503
14 0.2667356947780323 -1.5486442723253568 40.7190995575608 0.0 -0.21994979921476737 0.05950288187024726 0.0 0.0967902670203348 0.15905898264672186 0.0 0.20239061085854343 0.09304437883387742 0.0 0.0005836782163123333 9.696981821165666e-06 0.029255114404005758
15 0.32524592358604376 -1.548626149451789 40.716436865941155 0.0 -0.21995095412538357 0.05951317914325124 0.0 0.09678913434073681 0.15904858150758266 0.0 0.23212511184855897 0.10269819769950714 0.0 0.00047260050757991223 8.888409645301574e-06 0.04034341714738305
16 0.40593275788080985 -1.5491846068125354 40.71826481328107 0.0 -0.21995035939188737 0.05952693866231695 0.0 0.09682403792578348 0.15905572192687917 0.0 0.2605615853106813 0.11322534793090319 0.0 0.00041515366362865347 9.293076077346187e-06 0.04284452854564842
17 0.49162181497210666 -1.549245249837171 40.72426056880207 0.0 -0.21995024553614273 0.05954041387468532 0.0 0.0968278281148232 0.1590791428468831 0.0 0.2738863219018304 0.11877114704211714 0.0 0.0003879500635063371 9.883705933807868e-06 0.04598677503925723
18 1.0 -4.308176652131815 30.074682278442438 0.0 -0.2199395283697227 0.059553120152364275 0.0 0.09682071620626873 0.15911279990947402 0.0 0.26926104075823837 0.11747922765016575 0.0 0.006104906655533093 9.219856778278564e-06 0.01205726196755722
19 1.0241145239351144 -4.3086576830754275 30.08072823821259 0.0 -0.20991582165115474 0.06141685957576281 0.0 0.10068104948050319 0.16063821068485284 0.0 0.2692911051922142 0.11750284468051796 0.0 0.005973421738932894 9.251421147102216e-06 0.012417606047188967
20 1.0489497360294924 -4.308156712893799 30.087117902973848 0.0 -0.19941604580577546 0.0633953026306287 0.0 0.10519782333150879 0.1621211336280401 0.0 0.26925979455586246 0.11752780430849159 0.0 0.005751737864764683 9.27531033006363e-06 0.012323561960619697
21 1.0735968599507317 -4.3072321372391755 30.096682818662696 0.0 -0.18884916385663314 0.06541005140876024 0.0 0.11023781457899556 0.1634638978222966 0.0 0.26920200857744847 0.11756516726040116 0.0 0.0055437359547604315 9.386479083435625e-06 0.011919016668697846
22 1.0974348932881275 -4.3066133216521365 30.108383290460132 0.0 -0.17854433964046862 0.06740134675144663 0.0 0.11564577145151063 0.16461885118639477 0.0 0.26916333260325853 0.11761087222835989 0.0 0.005348726312053853 9.256456490898483e-06 0.01279506191097691
23 1.1230250171100813 -4.306120872949855 30.120939245378814 0.0 -0.16738687462251245 0.06958033631614599 0.0 0.12202233119239439 0.16566000866609562 0.0 0.269132554559366 0.11765991892726103 0.0 0.005218263131067102 9.188242481344681e-06 0.011458659440322011
