 psiR psiI
376 -0.009153592461549814 0.006661681414227316
377 -0.00010455841082035607 -0.006150901976220034
378 -0.005596126867955884 -0.0018021640464901127
379 -0.0037895375820506437 -0.0003482310099024643
380 -0.008037625482248765 0.003680648209576639
381 7.48183064978019e-05 -0.004412409418483902
382 -0.0023679370953892595 -0.0024967918944281426
383 -0.001427469015899273 -0.002837629186138113
384 0.10293808975850136 -0.07742256272428083
385 0.0008788905423608648 0.04941500736027859
386 0.023739484482157968 0.024606688746994537
387 0.05734346239299711 0.010712967875821915
388 0.02763090657728116 0.025781920975997324
389 0.0021739403160799227 0.023610216707327165
390 0.04320081023902021 -0.0032104384163626157
391 -0.028568763135276183 0.0045349031224672445
392 0.025159156946174793 0.02779385941981065
393 -0.01907075479675943 0.01257649140497588
394 0.01174617039290356 0.015845923241016656
395 -0.004314854790095402 0.00891957610505965
396 0.0442024793117962 -0.002753971334968545
397 -0.010895541349850527 0.014101112875524577
398 -0.006682705640900302 0.01695835930442654
399 0.009264855957398127 0.023573597248180082
400 0.01690240365347952 0.02679159604541505
401 -0.016765821448614698 -0.0005863868748653526
402 -0.005339526919165432 0.012980658606623596
403 -0.000539868510932932 0.010515459333979986
404 0.011102781075237165 0.016074739865092544
405 -0.009923141955199449 0.003906752885292948
406 -0.002431761677252851 0.010825674894649492
407 -0.006633497625287841 0.004026913110620111
408 0.04683060755873375 -0.0012799321002955142
409 -0.008501494834830354 0.013279342685678158
410 0.0005259882448228493 0.0115286613953503
411 0.013704284771007411 0.015559554450448434
412 -0.005885406995244424 0.0142686467691249
413 -0.00730135634334271 0.004349153683200355
414 0.010803665533156715 0.012041545519354636
415 -0.006246696555503268 -0.013956343110169018
416 0.017074746664108055 0.034974067606414104
417 -0.015443469041724401 -0.00450095156030196
418 -0.011378219840744785 0.007408138679945933
419 -0.004861739624412541 0.017015969621926953
420 -0.008915787767005969 0.014364983398593278
421 -0.008757390661510423 -0.0016504821591222418
422 -0.002431761677252716 0.01082567489464952
423 -0.005155294920627127 -0.00851875213281979
424 0.007540200161352033 0.01849643191048935
425 -0.009369599233551086 -0.002468929727918848
426 -0.0060793828810234195 0.006436664749258791
427 -0.0024523543746860516 0.006863139642351608
428 -0.0034851002097909672 0.013946342543209029
429 -0.007363550578930999 -0.0031268237708331724
430 -0.0050722494966889235 0.005682196216151472
431 -0.003870011322807872 -0.002281936587996874
432 0.04625535670951632 -0.0007026854273022628
433 -0.008902075497038184 0.014181727358786214
434 0.0009007564513195867 0.009620372837053746
435 0.013270559695868364 0.01588531854298389
436 -0.00048624899530396934 0.012185227421152175
437 -0.004299446021275905 0.006309379627719592
438 0.012909935039614417 0.009128590183094636
439 -0.00815267119236803 -0.006196747809111834
440 -0.011404645203191104 0.014656090764146154
441 -0.007675381789913841 -0.006769742010363444
442 -0.0037472159734022016 0.006068835246302232
443 -0.0057682795698574575 -0.0014202411108783456
444 0.009991845932069282 0.01123634996414604
445 -0.0052993925350877606 -0.003132468759393414
446 -0.011909992099660028 -0.0031534323582289026
447 -0.0060173510266250865 0.010759604014968487
