 time energy energy_var zPol zPol_var yPol yPol_var xPol xPol_var tdvpErr tdvpRes dt
0 0.0 7.387172886360749e-05 2.9999999986876844 1.0401967567769121e-05 0.3333333331463292 0.9999999995007745 3.3281708675947234e-10 0.9999999995007745 3.3281708675947234e-10 0.0 0.0 0.0
1 0.01 7.387174709962678e-05 2.999133163046047 -0.019986565480517 0.33329646944077995 0.9998002273208737 0.0001332208688776365 0.9998002273208737 0.0001332208688776365 4.1176784204566275e-10 9.214995445637708e-10 0.01
2 0.03 7.146678707654669e-05 2.999844745876467 -0.05897721440431662 0.3321910679481001 0.9982592035458377 0.0011596639423105796 0.9982592035458377 0.0011596639423105796 0.00020865237914347023 6.256152261754684e-06 0.02
3 0.0511197415563356 7.075825867578572e-05 2.9998446541069446 -0.10108016438599361 0.32994466785007526 0.9948781341578181 0.003406122194382073 0.9948781341578181 0.003406122194382073 1.7201243280862144e-06 1.254151181036106e-07 0.021119741556335603
4 0.08773618288147297 0.00018453647927757497 2.9989454796784965 -0.1719903021179446 0.3235868489591368 0.9850982570997009 0.009864272905282481 0.9850982570997009 0.009864272905282481 1.4234113661637515e-05 1.6311336225540088e-06 0.03661644132513738
5 0.12532472794140564 0.0003570093470951414 2.9987537662498536 -0.24566774941557434 0.3133459731824913 0.9693535527571544 0.02012664762099832 0.9693535527571544 0.02012664762099832 4.071047021048102e-06 2.1407530764879252e-06 0.03758854505993267
6 0.1787908654597306 0.0003602461150119918 2.998596220657207 -0.3479205461729359 0.29312100449633993 0.9375234243673546 0.0403691946562592 0.9375234243673546 0.0403691946562592 2.220446049250313e-16 8.892958455052407e-13 0.05346613751832497
7 0.2784336947517578 0.00036083965420942747 2.9984471801034345 -0.5269729109585758 0.24089142888005374 0.8498813579610054 0.09261543502201935 0.8498813579610054 0.09261543502201935 6.661338147750939e-16 6.734842890213044e-15 0.09964282929202718
8 0.44043068357953036 0.00037697823031294594 2.9993368929952777 -0.7708066836062483 0.13531599393577864 0.6370681633755666 0.1980920009148791 0.6370681633755666 0.1980920009148791 7.771561172376096e-16 2.9934100517373516e-15 0.16199698882777258
9 0.6006199494609666 0.00032486502078379057 3.0016025833285047 -0.9319551337487306 0.04379673642538892 0.36257232810041334 0.2893592637337255 0.36257232810041334 0.2893592637337255 5.551115123125783e-16 5.790946529165949e-15 0.16018926588143625
10 0.6388563846686989 0.0003192983057083271 3.001666773796999 -0.956914037452899 0.02808985175672746 0.2903697527583017 0.30505901344812164 0.2903697527583017 0.30505901344812164 2.220446049250313e-16 7.0878627368148166e-15 0.03823643520773224
11 0.7153292550841633 0.00019569851083915134 3.0022904843445746 -0.9897747427672299 0.006777088304057244 0.14263621643484906 0.3263024400254619 0.14263621643484906 0.3263024400254619 6.661338147750939e-16 7.808191767980512e-15 0.07647287041546448
12 0.7407797386285891 0.00014749581199115065 3.002338238891211 -0.9957335834687215 0.0028362902743418053 0.09227006575083206 0.3302379346866189 0.09227006575083206 0.3302379346866189 0.0 6.43984219319665e-15 0.02545048354442581
13 0.7588506387374032 0.00011459747334334367 3.002330641671592 -0.9984101142255896 0.0010585648339631105 0.05635934819171491 0.3320165096005794 0.05635934819171491 0.3320165096005794 2.220446049250313e-16 3.1064213171222526e-15 0.018070900108814104
14 0.7668176570717402 0.00013591977103577654 3.002324051512927 -0.9991806948023968 0.0005458668146453384 0.040460765306795855 0.3325299368845886 0.040460765306795855 0.3325299368845886 3.3306690738754696e-16 4.2620567584780115e-15 0.007967018334337014
15 0.7738045708031169 0.0005807700690137072 3.0022759084297905 -0.9996489353229492 0.00023413559765101443 0.026478482114704265 0.33284699753202435 0.026478482114704265 0.33284699753202435 9.992007221626409e-16 9.11101562614031e-15 0.006986913731376708
16 0.7849625954061722 0.001025221737032158 3.0023963159553646 -0.9999893488551795 7.423768614702081e-06 0.004515015258985171 0.33306036387634147 0.004515015258985171 0.33306036387634147 2.220446049250313e-16 7.222439111999067e-15 0.011158024603055308
17 0.78934638195563 0.0012743334102443139 3.0023787597968017 -0.9999908362379321 6.434000224071521e-06 -0.004167066884356846 0.33306330315394617 -0.004167066884356846 0.33306330315394617 4.440892098500626e-16 4.4640452076929066e-15 0.004383786549457868
18 0.7925448363488468 0.001309920095118583 3.0023551452474155 -0.9999452727826418 3.6781686681447915e-05 -0.010415716163390976 0.3330355705458455 -0.010415716163390976 0.3330355705458455 2.220446049250313e-16 5.163761064302413e-15 0.003198454393216732
19 0.7961557711487127 0.0012497542943018557 3.0022993423417366 -0.9998501774047749 0.00010011528946176013 -0.017282917474380145 0.3329784145860946 -0.017282917474380145 0.3329784145860946 6.661338147750939e-16 2.759207166443568e-15 0.003610934799865982
20 0.8023584545715747 0.0013100130905583734 3.0022713627048647 -0.9996130303983116 0.00025804781585945423 -0.027800266562284844 0.332823577728876 -0.027800266562284844 0.332823577728876 1.1102230246251565e-16 3.810755852246541e-12 0.006202683422861964
21 0.8088355787961077 0.001964580640897272 3.0031408723046717 -0.9991911583553705 0.0005389073497809038 -0.04019200014566435 0.3324464605650534 -0.04019200014566435 0.3324464605650534 3.0720671931883103e-06 2.1619783708124485e-06 0.006477124224532954
22 0.8209939408715292 0.0030045300704267825 3.006982236585039 -0.997965341444384 0.001353563759616071 -0.06371338502276656 0.3312078525156684 -0.06371338502276656 0.3312078525156684 0.0007649171288719447 2.1299475499869318e-05 0.01215836207542154
23 0.8381269215104072 0.003806708792642018 3.0162198356979033 -0.9952779915081832 0.003131844935573188 -0.09693053060821986 0.3284189931056077 -0.09693053060821986 0.3284189931056077 0.0022096164408962338 2.6750151854372436e-05 0.017132980638877977
24 0.8579688544726803 0.004280520606727658 3.0324868761620447 -0.9907397832782432 0.00611043729743496 -0.1354096619748727 0.32369103405159183 -0.1354096619748727 0.32369103405159183 0.005424341384023035 3.1774739128514305e-05 0.0198419329622731
25 0.8836305398940592 0.004790837004618449 3.062029134607595 -0.9826483189651785 0.011344422891458223 -0.18452651591680685 0.31537874462524257 -0.18452651591680685 0.31537874462524257 0.010908253344231955 3.5664138328074055e-05 0.025661685421378803
26 0.9126911240535474 0.005208151646668692 3.106831273055257 -0.9704741289096336 0.01903309147942197 -0.2390476500421564 0.3032661517926647 -0.2390476500421564 0.3032661517926647 0.020637687797549598 3.9190925254448954e-05 0.029060584159488194
27 0.9489506891448332 0.00571414838533268 3.1783159897174227 -0.9509730852136216 0.030883763599928494 -0.3045576483394455 0.28498090025715933 -0.3045576483394455 0.28498090025715933 0.0349547044571662 4.207640245579222e-05 0.036259565091285764
28 0.988505307326129 0.00613789098340512 3.274323967160439 -0.9244283494997604 0.0460974214540939 -0.37215618213426255 0.2623743216183664 -0.37215618213426255 0.2623743216183664 0.05690579032407683 4.4746359830101426e-05 0.03955461818129579
29 1.0372829611744563 0.006676412015469701 3.4138166469790527 -0.8847346514680658 0.06689778167150197 -0.44840275480420067 0.2335473576493439 -0.44840275480420067 0.2335473576493439 0.0847917253654965 4.6950654116809664e-05 0.04877765384832731
