 time energy energy_var energy_MC zPol zPol_var zPol_MC zz zz_var zz_MC xPol xPol_var xPol_MC tdvpErr tdvpRes dt
0 0.0 0.0 0.0 0.0 -0.14604352742917975 0.08242902503736961 0.0 0.02521988706506532 0.15990250290637087 0.0 0.5182105007624533 0.03660523126597521 0.0 0.0 0.0 0.0
1 0.0 -0.403518193041045 40.93504074403094 0.0 -0.14604352742917973 0.0824290250373696 0.0 0.025219887065065314 0.15990250290637087 0.0 0.5182105007624533 0.03660523126597521 0.0 0.5224970944784436 8.46313101607464e-06 0.0001
2 0.0004000000000000001 -0.403518193003942 40.93826029120017 0.0 -0.1460193007499131 0.08243299984009594 0.0 0.02521988706274636 0.15991507926250068 0.0 0.5181232496239269 0.03660648586280677 0.0 0.5225346426089095 8.464029756200849e-06 0.0002
3 0.0012000000000000003 -0.4035181927046 40.944693580516784 0.0 -0.1459708513606161 0.08244094024518311 0.0 0.025219887044037496 0.1599402092988937 0.0 0.5179487179784037 0.036609051066221296 0.0 0.5226096518543062 8.465863061791669e-06 0.0004
4 0.0028 -0.4035181902721908 40.957536897006506 0.0 -0.14587396880953796 0.08245678425625821 0.0 0.02521988689201192 0.15999037850393166 0.0 0.517599538037421 0.036614405544860416 0.0 0.522759322013985 8.469668356565657e-06 0.0008
5 0.006000000000000001 -0.4035181702764613 40.98313014865768 0.0 -0.1456802714029738 0.08248832509058399 0.0 0.02521988564227883 0.16009035214319403 0.0 0.5169007181739187 0.036626011037417014 0.0 0.5230572670150666 8.477805555722967e-06 0.0016
6 0.0124 -0.40351800397338244 41.03394053038549 0.0 -0.14529316937536232 0.08255081791387309 0.0 0.02521987524833639 0.16028883019681833 0.0 0.5155012921068794 0.03665280992295869 0.0 0.5236475619801961 8.496087939310991e-06 0.0032
7 0.025199999999999997 -0.40351665084917465 41.134037389981614 0.0 -0.14452030809289768 0.08267344561449866 0.0 0.025219790678073416 0.16067983355461574 0.0 0.5126957374318141 0.03672076959422961 0.0 0.5248056775491468 8.54108921342233e-06 0.0064
8 0.050800000000000005 -0.40350818054540805 41.328011263431364 0.0 -0.14298125351095836 0.08290927419113957 0.0 0.02521926128408801 0.16143754399777877 0.0 0.5070615313296554 0.03691413670225041 0.0 0.5270310298119654 8.655491424128208e-06 0.0128
9 0.10200000000000001 -0.40351540690144133 41.690369966726635 0.0 -0.13993928891348345 0.0833444979764524 0.0 0.025219712931340087 0.16285300768252592 0.0 0.49573083865878764 0.037529016324256356 0.0 0.5311098579235584 8.554524680568232e-06 0.011980414484740139
10 0.14992165793896056 -0.40345498331967067 41.995360151275634 0.0 -0.13715620553648084 0.08370424080940966 0.0 0.02521593645747941 0.16404437559092044 0.0 0.48510283458298775 0.0383763173025114 0.0 0.5345001314578524 8.2225769283485e-06 0.012528396218791052
11 0.2000352428141248 -0.4033233575108392 42.27921060973721 0.0 -0.13433225414260194 0.08403251886956212 0.0 0.025207709844427453 0.165153166444286 0.0 0.47401476946740817 0.03953091657752972 0.0 0.5376184066926006 8.131678567126192e-06 0.01327392551671388
12 0.2531309448809803 -0.40317520164693355 42.54209389264038 0.0 -0.13145904398458186 0.08432931866257425 0.0 0.02519845010293334 0.1661800542681265 0.0 0.46234856055505824 0.04103241131471797 0.0 0.5404678958192495 8.389889463728066e-06 0.012291277402677535
13 0.30229605449169045 -0.40309559342779866 42.7528888479481 0.0 -0.128923862024552 0.0845602823679958 0.0 0.02519347458923741 0.16700347206229726 0.0 0.4516637426027288 0.04265319652003967 0.0 0.5427174799517667 8.826667212276993e-06 0.009751363508810685
