 time energy energy_var energy_MC xPol xPol_var xPol_MC tdvpErr tdvpRes dt
0 0.0 -9.999903691571165 8.999853800832716 0.0 0.9999783216518818 8.671666911367272e-06 0.0 0.0 0.0 0.0
1 0.0001 -9.999903785954354 8.999839079312308 0.0 0.9999775025733999 8.999322201861223e-06 0.0 0.07356903675117876 0.0 0.0001
2 0.00030000000000000003 -9.999903722343802 8.999840286594889 0.0 0.9999756721467313 9.731539945100365e-06 0.0 0.10202340513389252 0.0 0.0002
3 0.0007000000000000001 -9.999903058452698 8.999897673942963 0.0 0.9999711801415583 1.1528427763935776e-05 0.0 0.04163304409421287 0.0 0.0004
4 0.0015 -9.999903562664356 8.99992361537709 0.0 0.9999587348324399 1.6506644708875696e-05 0.0 4.3188426113172085e-07 0.0 0.0008
5 0.0031000000000000003 -9.99990700616891 9.000001781065457 0.0 0.9999200002493371 3.199983970106675e-05 0.0 8.704306811990747e-07 0.0 0.0016
6 0.0063 -9.999921507538764 9.000270962490216 0.0 0.9997871706167722 8.512023932856239e-05 0.0 2.3371116890658072e-06 0.0 0.0032
7 0.0127 -9.999981567146083 9.00125650665682 0.0 0.9993002244711775 0.00027973555779946344 0.0 7.622563636289215e-06 0.0 0.0064
8 0.025500000000000002 -10.000226095327648 9.004999218276167 0.0 0.9974436362756954 0.0010199806336347891 0.0 2.7603131361519928e-05 0.0 0.0128
9 0.051100000000000007 -10.001184372960946 9.019397671328193 0.0 0.990238706581421 0.003865917779054829 0.0 0.00010509631631150373 0.0 0.0256
10 0.1023 -10.003523911371865 9.065867716987896 0.0 0.9623194077277465 0.014509474723207308 0.0 0.00040822593338618596 0.0 0.0512
11 0.13663949134490833 -10.002151211672581 9.090910997173019 0.0 0.9344482635241089 0.024616086779842308 0.0 0.0006737500190370227 0.0 0.034339491344908324
12 0.19064024801491627 -10.003816664538235 9.087583823461314 0.0 0.8786142525459275 0.043525825003566096 0.0 0.00021580687551359112 0.0 0.054000756670007956
13 0.25261090106385314 -10.004424744469274 9.083474407338787 0.0 0.8020970135554519 0.0664751328081683 0.0 3.634674605601518e-05 0.0 0.061970653048936855
14 0.32240632012663645 -10.003491525624039 9.079410369433075 0.0 0.7097382524288203 0.08955480614095393 0.0 3.434543643410226e-05 0.0 0.06979541906278332
15 0.3503244877517498 -10.003391964617142 9.071298827510965 0.0 0.6736565448019696 0.09714984193991827 0.0 0.00014777571511270793 0.0 0.02791816762511333
16 0.4061608230019764 -10.004022367930286 9.038530570460269 0.0 0.6065303597650363 0.1089232967438191 0.0 0.0002806845582180584 0.0 0.05583633525022666
17 0.42015821066883274 -10.004026521409827 9.025525538916542 0.0 0.5912263903217015 0.11110658175347884 0.0 0.0013216598440247695 0.0 0.013997387666856329
18 0.4481529860025454 -10.003240463059466 8.990567682797632 0.0 0.5627608531111014 0.11453561494675832 0.0 0.002134189413334542 0.0 0.027994775333712658
19 0.46277336090418447 -10.003299089967195 8.965380200396735 0.0 0.5492344242441494 0.11577996144301549 0.0 0.005549219344820999 0.0 0.014620374901639066
20 0.4795440428482216 -10.003424611686782 8.9348508919394 0.0 0.5348448448824764 0.11675469726716214 0.0 0.009688342183223786 0.0 0.016770681944037164
21 0.503259685554068 -10.003317753351086 8.912603891976877 0.0 0.5166343026011142 0.11768616482575729 0.0 0.015291364225854198 0.0 0.023715642705846342
22 0.5237262609619262 -10.003492689623895 8.914854791661487 0.0 0.5030999509014287 0.11828537600805118 0.0 0.013210318677526978 0.0 0.02046657540785827
23 0.5495145540638494 -10.0035667892947 8.93381279382294 0.0 0.4889360038094819 0.11871584189727778 0.0 0.011998081833463847 0.0 0.025788293101923244
24 0.5846164758102326 -10.003117055191053 8.965230367358174 0.0 0.474709099935444 0.1184876404538045 0.0 0.009925960474523654 0.0 0.03510192174638314
25 0.6169890267968804 -10.003234021163774 9.004609298477018 0.0 0.46673265944118963 0.11736573963198094 0.0 0.011418763911736018 0.0 0.032372550986647784
26 0.6405578244275162 -10.003179448211515 9.049742883027466 0.0 0.4637662201722179 0.11609890927695687 0.0 0.022409719570855358 0.0 0.023568797630635845
