 time energy energy_var energy_MC zPol zPol_var zPol_MC zz1 zz1_var zz1_MC zz2 zz2_var zz2_MC xPol xPol_var xPol_MC xx1 xx1_var xx1_MC xx2 xx2_var xx2_MC tdvpErr tdvpRes dt
20 0.2403450771970003 -16.023748965143376 14.808554789158505 0.0 -6.260779950029161e-10 0.08722483977166086 0.0 0.18496646972161518 0.05349790134295634 0.0 0.012066342599054557 0.0587055826968057 0.0 0.8165178405998457 0.039651843395275874 0.0 0.7650160344830326 0.03648346843761772 0.0 0.5774800410154869 0.10123331655695217 0.0 5.84013222899582e-05 5.786353619929754e-07 0.037024374368004466
21 0.27270332463346164 -16.023539772167545 14.812366522999744 0.0 -8.058048187042921e-10 0.09361939414346968 0.0 0.2281900374556934 0.051138028437916566 0.0 0.019568053963545544 0.060766197325855406 0.0 0.773281198304778 0.04712157477278646 0.0 0.7236459267012503 0.04378132838763264 0.0 0.5171499180941688 0.11228242024708064 0.0 5.458302324634623e-05 5.701644405485321e-07 0.03235824743646133
22 0.3079242467924677 -16.022249865334565 14.825202125369746 0.0 -7.738776910959366e-10 0.10105364801756961 0.0 0.2761138369429525 0.04806422791919317 0.0 0.03035794851896209 0.0635148625824872 0.0 0.7252767796404578 0.05455172248187959 0.0 0.6770514557450347 0.05139375563409358 0.0 0.4547592830013534 0.12017876676261458 0.0 5.0049346387859295e-05 5.499100906959937e-07 0.03522092215900605
23 0.3320260031612936 -16.021601461887254 14.833419515686458 0.0 -7.182522077098241e-10 0.10632657902719769 0.0 0.30865924011873136 0.04573140219888633 0.0 0.039258625583414725 0.06564861087727444 0.0 0.6926908512492221 0.05905855796058822 0.0 0.644811770437581 0.05631862020794333 0.0 0.41526527421590087 0.12323063051510591 0.0 4.7627679145012536e-05 5.140927017900955e-07 0.024101756368825892
24 0.37212390067404644 -16.01681520253997 14.862031196046498 0.0 -5.731280242060599e-10 0.11536966010402822 0.0 0.36099512062099937 0.04170314023160906 0.0 0.05721950494495796 0.06948160570565148 0.0 0.640055829537749 0.06539931569583685 0.0 0.5915029406552939 0.06381592790280938 0.0 0.3564758437500295 0.12479114604586009 0.0 5.6529224272128253e-05 5.101366728507214e-07 0.04009789751275282
25 0.3919377157180222 -16.01604530494623 14.867984588613101 0.0 -6.525846668603563e-10 0.11983503757631946 0.0 0.3854614075305851 0.03971870443665536 0.0 0.06714668532064386 0.07141860259392867 0.0 0.6155414240285542 0.06789454530251193 0.0 0.5656850199612087 0.06721293553852886 0.0 0.3312895637677556 0.12423549182771573 0.0 0.00017333608281666635 6.562786738502452e-07 0.01981381504397578
26 0.4167311584882562 -16.016007018259142 14.869767258375049 0.0 -1.3604059545535563e-09 0.1255089011716906 0.0 0.41459379059125256 0.037364879641152454 0.0 0.0809342922509079 0.07380235628277573 0.0 0.5864066480499438 0.07043265540565025 0.0 0.5340920745214663 0.07109360759135494 0.0 0.30306859927313834 0.12266938968698926 0.0 0.00044177320293325995 8.851239802609876e-07 0.024793442770233973
27 0.429775985523289 -16.016914388042693 14.85793066419567 0.0 -1.6573390021479284e-09 0.12842519513228656 0.0 0.4289564070087924 0.03620295753832824 0.0 0.08847668502537397 0.07499853761841989 0.0 0.572100742243876 0.07146178477633652 0.0 0.5179391097072337 0.07298125102593996 0.0 0.28990062386016996 0.12153821325368558 0.0 0.00164101196641242 1.538943131870218e-06 0.01304482703503281
28 0.44413701560040025 -16.02046963270954 14.830122330112527 0.0 -1.954065700915386e-09 0.13169258677790927 0.0 0.4441289118214353 0.03501485177811292 0.0 0.09730741425749309 0.07626337223352841 0.0 0.5571504402229108 0.07235092731815973 0.0 0.5006298518460046 0.07488235341812075 0.0 0.2764508290023287 0.12015267182918205 0.0 0.0033967898106701533 2.278470679312147e-06 0.01436103007711124
29 0.4509109644302551 -16.02119296796871 14.811483806827928 0.0 -1.911588096148442e-09 0.13315253054500623 0.0 0.45087486636340046 0.0344872062784389 0.0 0.1013978962994106 0.0768262804838499 0.0 0.5504496941346437 0.07266835639618945 0.0 0.49261604132837333 0.0757303658109574 0.0 0.2705238647117456 0.11945229258433616 0.0 0.007545108011639101 3.7090874565937337e-06 0.006773948829854819
30 0.46445886208996473 -16.030240235702742 14.753807568202545 0.0 -8.59691373644722e-10 0.13613460918740206 0.0 0.46387980430978926 0.033516613293237456 0.0 0.1099932376879583 0.07790520149034584 0.0 0.5380102104216319 0.07310689377231042 0.0 0.4775603189882761 0.07718327508079195 0.0 0.2593588764373826 0.11810940809083441 0.0 0.010942803449129346 4.6892131152430825e-06 0.013547897659709637
31 0.47399491221329687 -16.03238399964692 14.704168489138583 0.0 -6.154114995382542e-10 0.13801363350368478 0.0 0.47222614573350463 0.03288777252345275 0.0 0.11561294038366135 0.07860189331647466 0.0 0.5297978542444279 0.0732440552331601 0.0 0.4671062634409261 0.07814602484035661 0.0 0.25192165132567396 0.11713728260825343 0.0 0.022547382107959146 7.497295423934474e-06 0.009536050123332121
32 0.48183683251911885 -16.03188493755402 14.656961743882047 0.0 -9.343419093976735e-10 0.13951905889488 0.0 0.4787483535476839 0.032407230656136446 0.0 0.12020364762302174 0.07914540881949009 0.0 0.5232444550494425 0.07326075077604283 0.0 0.45846792156707106 0.07890384067709344 0.0 0.24586671547573563 0.11632973867735465 0.0 0.0359233231533832 1.0059548391937553e-05 0.007841920305822005
