 time energy energy_var energy_MC xPol xPol_var xPol_MC tdvpErr tdvpRes dt
0 0.0 -15.987934258501816 15.00782830984216 0.0 0.9992643971402392 0.00018456860431698987 0.0 0.0 0.0 0.0
1 0.0001 -15.987934258310204 15.007834256944278 0.0 0.9992606756079276 0.0001855057571183917 0.0 6.860102235162202e-07 9.272786417129554e-08 0.0001
2 0.00030000000000000003 -15.98793425594713 15.007846578014794 0.0 0.9992530074113033 0.00018743637215193543 0.0 6.936552184866329e-07 9.358169895686292e-08 0.0002
3 0.0007000000000000001 -15.987934260454193 15.007872861755525 0.0 0.9992367706818011 0.00019152278169037005 0.0 7.110102068219604e-07 9.678431063863093e-08 0.0004
4 0.0015 -15.98793532290312 15.007927499473988 0.0 0.999200697249149 0.00020059589455475704 0.0 7.536137132113652e-07 1.0811340664923768e-07 0.0008
5 0.0031000000000000003 -15.987942573159756 15.008042229551062 0.0 0.9991141406373291 0.0002223450833775642 0.0 8.579618738790984e-07 1.230627974473586e-07 0.0016
6 0.0063 -15.987968924055464 15.008334097856523 0.0 0.9988833550779133 0.00028025662269379447 0.0 1.121158945571743e-06 9.581266829204046e-08 0.0032
7 0.0127 -15.988069293765292 15.009153232737688 0.0 0.9981912568171174 0.0004536098727947267 0.0 1.8573787612385928e-06 7.914063863176747e-08 0.0064
8 0.025500000000000002 -15.988347124373636 15.011864041179162 0.0 0.9958821383574797 0.0010300845968840675 0.0 4.1598755837757295e-06 7.374066709211024e-08 0.0128
9 0.051100000000000007 -15.988970038573195 15.021148084001418 0.0 0.987577372092987 0.0030841468645154075 0.0 1.0843698751150654e-05 7.112291927687746e-08 0.0256
10 0.1023 -15.987743600582125 15.050711289176913 0.0 0.956687654491587 0.010480237301687189 0.0 2.2781268296245827e-05 7.988125804297262e-08 0.0512
11 0.15300066910223412 -15.990169450516323 15.057826185623597 0.0 0.9102709955283685 0.02090274319962837 0.0 2.1549439472079435e-05 1.9659243688948865e-08 0.05070066910223412
