 time energy energy_var zPol zPol_var yPol yPol_var xPol xPol_var tdvpErr tdvpRes dt
0 0.0 5.27388466359832e-05 3.000199997202235 1.0978206600981144e-05 0.3333333334268168 0.999999999673916 2.17389312768239e-10 0.999999999673916 2.17389312768239e-10 0.0 0.0 0.0
1 0.002488500011883072 5.263469243388906e-05 3.000293645713964 -0.0049659605869535745 0.333314708832054 0.9999876618215606 8.23011082329348e-06 0.9999876618215606 8.23011082329348e-06 6.588465256140985e-05 3.054926219553124e-07 0.002488500011883072
2 0.004763283107817191 5.261315093460896e-05 3.000293825109602 -0.009515398143038728 0.33329272892628936 0.9999547183730021 3.0192077975532198e-05 0.9999547183730021 3.0192077975532198e-05 2.4297963641117803e-10 5.917178397543034e-12 0.0022747830959341186
3 0.009312849299685427 5.247612913524468e-05 3.0002915881263954 -0.018613637423055926 0.3332076718548442 0.9998267308229275 0.00011551269897586765 0.9998267308229275 0.00011551269897586765 3.200336995412556e-09 5.4907747344982575e-11 0.004549566191868237
4 0.018411981683421903 5.223709516888461e-05 3.00029122093696 -0.03680518708163802 0.33287167152677083 0.9993223831681972 0.00045162870218859284 0.9993223831681972 0.00045162870218859284 4.700104194732546e-08 1.4002958903667983e-09 0.009099132383736474
5 0.028688896389629126 -0.00013571084145890542 3.0003374527484206 -0.05715426828905275 0.3322292365835996 0.9983651564788646 0.0010890864287638065 0.9983651564788646 0.0010890864287638065 7.196363634998093e-07 3.9770381520224896e-08 0.010276914706207221
6 0.03639667661832028 -0.00013601348962797308 3.000250180768512 -0.07246318970246082 0.33157747552902234 0.9973707538082629 0.001750713979920278 0.9973707538082629 0.001750713979920278 2.8225898729417054e-08 1.9839263023827597e-08 0.007707780228691156
7 0.048522203489941275 -0.0001253865009290629 3.0001800047582603 -0.09664430256393983 0.33022215446235603 0.9953183945771165 0.003114171068986862 0.9953183945771165 0.003114171068986862 2.2093438190040615e-14 5.665063031165671e-15 0.012125526871620993
8 0.07277325723318326 -0.00012271229897603889 3.0001281775624182 -0.14479700289762976 0.3263524181868406 0.9894600404516407 0.006990658739752118 0.9894600404516407 0.006990658739752118 1.4432899320127035e-14 5.324592941338855e-15 0.024251053743241987
9 0.12127536471966724 -0.00013201313257150526 2.999963982947395 -0.23998845288896647 0.3141599060234268 0.9707719199532645 0.019204620134813916 0.9707719199532645 0.019204620134813916 5.773159728050814e-15 9.735976477973039e-15 0.048502107486483974
10 0.19600514686856363 -0.00015226710168867634 2.9996573298633846 -0.38201381217755576 0.2847401046803221 0.9241462697364027 0.04866648949464194 0.9241462697364027 0.04866648949464194 2.1316282072803006e-14 1.0092028156669703e-14 0.07472978214889639
11 0.2769655386421118 -0.00014527538184354815 2.9995171872535686 -0.5261731443682882 0.24110265942554743 0.8503558828139767 0.09233187862119538 0.8503558828139767 0.09233187862119538 1.1102230246251565e-15 1.427966977234457e-14 0.08096039177354822
12 0.3718150016842434 -7.434216796329228e-05 2.9996463783957523 -0.6772835559477391 0.1804639659409477 0.7356803632040083 0.15297441258579603 0.7356803632040083 0.15297441258579603 1.1102230246251565e-15 1.9863288438137942e-14 0.09484946304213163
13 0.47663644895381607 0.00014626302482079358 3.0003127710307966 -0.8156662458635018 0.11156303346708982 0.5784453184956111 0.22182358650550238 0.5784453184956111 0.22182358650550238 2.6201263381153694e-14 2.530040905137909e-14 0.10482144726957267
14 0.5253064092652115 0.00019274108533328424 3.000424178660624 -0.8680182325259697 0.08218171881834123 0.49643017596393746 0.2512026189731329 0.49643017596393746 0.2512026189731329 2.3647750424515834e-14 3.4160618050425e-14 0.04866996031139547
15 0.5891590968913207 0.0004088997178393407 3.00077372238607 -0.9241302524629266 0.04866159621019336 0.38192709296628424 0.2846962971042791 0.38192709296628424 0.2846962971042791 9.325873406851315e-15 2.60131145876205e-14 0.06385268762610923
16 0.6189660495848601 0.00045852124545094617 3.0008274458806175 -0.9452353092193311 0.03551443421194122 0.3262055535768018 0.2978426836894742 0.3262055535768018 0.2978426836894742 2.5979218776228663e-14 2.2866262202708556e-14 0.029806952693539446
17 0.6657683963496499 0.0008796419945505387 3.0010972934747295 -0.9715501684647646 0.018706274149163503 0.23656404647147353 0.31462876767403597 0.23656404647147353 0.31462876767403597 8.326672684688674e-15 3.461034145561616e-14 0.04680234676478975
18 0.7023988893126587 0.0014306743716171698 3.001301914712871 -0.9862462449327901 0.00912081805585534 0.16487893034934215 0.32419749824344346 0.16487893034934215 0.32419749824344346 3.708144902248023e-14 2.595661865141427e-14 0.03663049296300878
19 0.733090719283733 0.0019398745002722005 3.0014440080384195 -0.9945119485367815 0.003668017973375537 0.10396450290064556 0.3296391586010426 0.10396450290064556 0.3296391586010426 1.021405182655144e-14 3.950550104794089e-14 0.03069182997107434
20 0.7500540861236711 0.0019020974247404372 3.001467827141615 -0.9974696898832046 0.00170663015940509 0.07011820279177179 0.33159921670468717 0.07011820279177179 0.33159921670468717 6.261657858885883e-14 3.781941568121184e-14 0.016963366839938036
21 0.7611947361265845 0.0018472404667767106 3.0014817450263944 -0.9987848495176609 0.0008330313794793616 0.047867146593122537 0.3324719658191321 0.047867146593122537 0.3324719658191321 7.815970093361102e-14 4.0669549076116126e-14 0.01114065000291342
22 0.773694724818418 0.0016409737829055791 3.001544089538069 -0.9996695690378077 0.00024525142921859105 0.022893451891161834 0.3330531747917347 0.022893451891161834 0.3330531747917347 3.574918139293004e-14 3.7107370642497236e-14 0.012499988691833408
23 0.7786947202951513 0.001624556467942901 3.0015542178891903 -0.9998486094479673 0.00012650793052587826 0.012892455757879638 0.3331710709446096 0.012892455757879638 0.3331710709446096 4.5630166312093934e-14 5.2443545946506585e-14 0.004999995476733364
24 0.7842176728591956 0.0016536343451561395 3.0015606103225996 -0.9999300744307996 7.279835158544789e-05 0.0018208397092327998 0.333224405830373 0.0018208397092327998 0.333224405830373 3.7969627442180354e-14 5.132769565010326e-14 0.005522952564044325
25 0.7872922924373654 0.0016950402576155293 3.001559484809225 -0.99992226093932 7.833480925866296e-05 -0.004327149748292096 0.33321933326844266 -0.004327149748292096 0.33321933326844266 4.3853809472693683e-14 2.3039985894817974e-14 0.0030746195781697887
26 0.793441531593705 0.0019528639993525191 3.001538461050446 -0.9997945347234286 0.00016407093897498557 -0.016518993598466262 0.3331370976516349 -0.016518993598466262 0.3331370976516349 1.865174681370263e-14 2.1508985936571892e-14 0.0061492391563395775
27 0.8019283165202242 0.002132724954505096 3.001454490971743 -0.9993777419348747 0.00044258039362646913 -0.03324919465508348 0.33286879788496093 -0.03324919465508348 0.33286879788496093 1.887379141862766e-14 4.511586651342714e-14 0.008486784926519268
28 0.8109938679516357 0.00212336581002499 3.001362127619068 -0.9986200165059845 0.000948026934340191 -0.05118343633289224 0.3323740079113407 -0.05118343633289224 0.3323740079113407 6.52811138479592e-14 3.0483750005534724e-14 0.009065551431411493
29 0.8233264738971701 0.0019219842139147078 3.0011770985665263 -0.9970745481768143 0.001977202660508532 -0.0755335797820229 0.33136542560930954 -0.0755335797820229 0.33136542560930954 4.574118861455645e-14 3.6414744460417106e-14 0.012332605945534335
30 0.8363258614249908 0.0016990348192495938 3.001029511264031 -0.9947911110157022 0.0034944499225334556 -0.10126701551332491 0.3298646278411952 -0.10126701551332491 0.3298646278411952 1.4654943925052066e-14 7.231589057930201e-14 0.012999387527820707
31 0.8530227864074493 0.0013819161406221155 3.000822084800564 -0.9908804919135527 0.006084456060564899 -0.13424645662343931 0.32729769015022075 -0.13424645662343931 0.32729769015022075 7.72715225139109e-14 3.2891822327130046e-14 0.016696924982458578
