 psiR psiI
0 0.26709898082448635 0.44060004215401566
1 -0.12672480228121433 -0.14505930009011556
2 -0.14688659907969925 -0.11930982423574804
3 0.006456132579502297 0.08390740045197367
4 -0.14771609858330462 -0.119929661333576
5 0.05727238507154962 0.030832218802331404
6 0.0181913604273909 0.07814812995935928
7 0.010733626758151493 -0.04403218953734637
8 -0.14762575107595752 -0.12003991875575973
9 0.06242464676881253 0.034203671948631435
10 0.06072851014338013 0.01997314014730041
11 -0.010994224066652443 -0.02682862416214421
12 0.01852850734119773 0.0782913093673896
13 -0.010086553782882519 -0.026222542499483713
14 0.0038637826555690865 -0.043930513744412966
15 -0.01210129346918568 0.017457392871523918
16 -0.14761553913372538 -0.12003557977297286
17 0.06213795704416952 0.034727684772811254
18 0.06617076307172498 0.02271125565545557
19 -0.012806215569112177 -0.02820145486315978
20 0.06109025341891865 0.020083944997155854
21 -0.02167413508064024 -0.002756436431051888
22 -0.014163802695967877 -0.02370682808128364
23 0.0014598966235877349 0.015578128686802849
24 0.018490601889914537 0.07832597466923136
25 -0.011977385777008008 -0.027474074092267816
26 -0.014204907108627297 -0.023585831593145798
27 -0.003692571684718731 0.012208764180927537
28 0.0037786868537334913 -0.04407367769512776
29 0.001121049236942434 0.015447375019277749
30 -0.008964916410497077 0.018510741274601585
31 0.008825386932639073 -0.005701148327172562
32 -0.1476155391337249 -0.1200355797729728
33 0.06208557426580154 0.03470607450869125
34 0.06595247097506934 0.023262982137147097
35 -0.012686352359549817 -0.02838750402380045
36 0.06653615370870103 0.022823961779455223
37 -0.023810146675020318 -0.0033987825572800254
38 -0.016137398633074167 -0.024724063702661746
39 0.001839082467606276 0.01660962350251796
40 0.06107326969239729 0.020132636884493044
41 -0.023838741880954462 -0.0032722574728790196
42 -0.021450703340801163 0.0010726779411979834
43 0.006658450361037821 0.007114483322447096
44 -0.014286807616786697 -0.02371202904985378
45 0.0060624582154461815 0.007568290456621321
46 0.003697877767126942 0.014781708641120791
47 0.0020025540144864512 -0.007007938339799334
48 0.018486341493955106 0.07832484219197386
49 -0.011868366736979651 -0.027663614368500684
50 -0.01618883331667691 -0.024604730734163652
51 -0.0030268325882039948 0.01271623762939595
52 -0.014296971947628223 -0.02371686063555313
53 0.006271555503356729 0.007019713852665735
54 -0.0017438675902742198 0.01204357010759946
55 0.003814549703675167 -0.005635091627334092
56 0.003803647175571007 -0.044078117881163614
57 0.0015340322848396426 0.016439202230957937
58 0.0037190422433759575 0.014736983650339661
59 0.0038936496370200295 -0.005757183359789733
60 -0.008945695920288729 0.018598752880037886
61 0.0020905322494962613 -0.00686451551553579
62 0.0076096244427141645 -0.006754143742177498
63 -0.005038867314462789 0.0010425635029649807
64 -0.14762575107595752 -0.12003991875575991
65 0.062091297045033675 0.034701867503152885
66 0.06590264150470994 0.02324767563175288
67 -0.012668695101232901 -0.028379435974290153
68 0.0663220018402521 0.023375728056564904
69 -0.023767794510494787 -0.003611038541698055
70 -0.016054280974897504 -0.024924658835141573
71 0.0017420635586109798 0.016655411446423452
72 0.06652262201304553 0.022873843134817873
73 -0.02602327951327158 -0.003926223790788186
74 -0.023627164075136185 0.0008111811638212892
75 0.007234340407920504 0.007908293883099767
76 -0.016273868597060776 -0.024731904801972026
77 0.006789182406667146 0.0077952470450197205
78 0.004205849839950565 0.015708967396524744
79 0.0019840974936873425 -0.0075735203190771426
80 0.06107326969239725 0.02013263688449294
81 -0.023807011927007612 -0.003485263291023534
82 -0.02363775816108751 0.0008091110306869299
83 0.00744329354379475 0.007359711422686264
84 -0.021579513856768463 0.0010816856119038876
85 0.0071249990781646795 -0.001755613417155614
86 0.007279897658587651 0.005755864372706228
87 -0.002327994564625252 -0.00471866904963934
88 -0.014279958362119306 -0.023728417754583696
89 0.006805465224427379 0.00774755810292214
90 0.007139652403269944 0.006270909114099508
91 -7.232753169269558e-05 -0.0044011190405885406
92 0.0037414372001364467 0.014820419445005279
93 -0.002114978749566713 -0.004915160191716593
94 0.000865994107747642 -0.007001880824455124
95 -0.002244980378917053 0.0028357994793569916
96 0.01849060188991462 0.0783259746692311
97 -0.011850730657310344 -0.02765554026901776
98 -0.016105849069090558 -0.024805279907881304
99 -0.003071471068318688 0.012783641061325034
100 -0.016283841367723133 -0.024736659796606983
101 0.007052341326298817 0.007261518695641398
102 -0.0010176031052679512 0.012419146789951586
103 0.0036762248454340787 -0.006014624058081442
104 -0.01427995836211926 -0.023728417754583647
105 0.00685903120238676 0.007762470055391667
106 0.0072790569477013 0.005709569487111272
107 -0.00016357342387353152 -0.0042035830481813785
108 -0.001704463089645724 0.012080402662705898
109 2.0818516943528487e-05 -0.004272750897094083
110 0.002839590044854217 -0.005984645203076848
111 -0.0026241662229354963 0.0018043046636420103
112 0.0038036471755709105 -0.04407811788116363
113 0.0014414477209315412 0.016485721708592117
114 0.004231018830183219 0.01566433315506178
115 0.003766226804863527 -0.006133236896793714
116 0.0037453967858210183 0.014821585818377022
117 -0.0021954437016949314 -0.004713695818078575
118 0.0028497350071325705 -0.005983042712032083
119 -0.0029107171164473433 0.0023283201982796592
120 -0.008958072878777453 0.018597965891764424
121 0.0020475266442452336 -0.0074226167025257875
122 0.0008458573944130635 -0.006988929566277161
123 -0.0026582700613476556 0.0018442335488785993
124 0.007616135034229237 -0.006796365516132708
125 -0.0022667763891236186 0.0027475891188911052
126 -0.004671165608368833 0.0017439834559985154
127 0.0024748455150932183 0.00043620189880507745
128 -0.14771609858330476 -0.11992966133357484
129 0.0621179760985475 0.034655564222310524
130 0.06592132597987312 0.02319309430403649
